CODCID;UF;NOMECID;DDD;CODREG;DISTANCIA;DTALTER;DESCRICAOCORREIO;SEQENTREGA;POPULACAO;CODMUNFIS;VLRFRETEMIN;VLRFRETETON;TIPOFRETE;VLRFRETEKM;VLRTAXAENT;CODMUNSIAFI;CODMUNDMS;LATITUDE;LONGITUDE;VENDAMIN;CODMUNDIEF;QTDDIASSUB;QTDSUB;TEMSUBSTITNFSE;TIPCANCNFSE;VLRLIMCANCNFSE;MOTCANCSUBNFSE;METARREDVLRISS;MAXNOTALOTENFSE;NFSETEMPLATESUBST;TIPOCNAE;NUVERSAO;LINKAGUA;LINKENERGIA;LINKIPTU;TIMPARCPREFEITURA;NOFORMATLC116;CNAEFULLNFSE;NOINSCMUNPAR;GERCODNATISSJSON;ENVITENSSEPJSON;QTDMAXENVITENSJSON;OBSJSONENOTAS;PERMCANCNFSESUBSTIT;JSONSEMALIDENMUN;VMINRETENCAOISS;ACTCANEXNT;ENVFPJSON;CODPARCNFSE;REMZEROESQUERDLC116;INFQTDVLRUNIJSON;ENVMULEMAILJSON;GERNUNFSEINFCPM;ATUNUVERSAO;ENVTAGDESCONJSON;MASCARALC116;GERCNAEMULTJSON;REGESPTRIB;ENVCODIGONBSJSON;MASCARANBS;ENVTPSERVJSON
123;17;ALGODAO DE JANDAIRA;83;0;;21/01/2019 16:02;ALGODAO DE JANDAIRA;;;2500577;;;C;;;442;173400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;17;ALHANDRA;83;0;;21/01/2019 15:47;ALHANDRA;;;2500601;;;C;;;1911;264100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;10;ALIANCA;81;0;;21/01/2019 15:49;ALIANCA;;;2600708;;;C;;;2313;296200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;14;ALIANCA DO TOCANTINS;63;0;;21/01/2019 15:51;ALIANCA DO TOCANTINS;;;1700350;;;C;;;9441;7900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;6;ALMADINA;73;0;;21/01/2019 15:54;ALMADINA;;;2900900;;;C;;;3317;401900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;14;ALMAS;63;0;;21/01/2019 15:56;ALMAS;;;1700400;;;C;;;9207;9100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;9;ALMEIRIM;93;0;;21/01/2019 15:58;ALMEIRIM;;;1500503;;;C;;;409;92900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;2;ALMENARA;33;0;;21/01/2019 16:00;ALMENARA;;;3101706;;;C;;;4033;431400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;26;ALMINO AFONSO;84;0;;21/01/2019 16:02;ALMINO AFONSO;;;2400604;;;C;;;1611;220700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;8;ALMIRANTE TAMANDARE;41;0;;21/01/2019 16:04;ALMIRANTE TAMANDARE;;;4100400;;;C;;;7407;726900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;15;ALMIRANTE TAMANDARE DO SUL;54;0;;21/01/2019 15:49;ALMIRANTE TAMANDARE DO SUL;;;4300471;;;C;;;1120;216300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;4;ALOANDIA;64;0;;21/01/2019 15:51;ALOANDIA;;;5200506;;;C;;;9209;39100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;2;ALPERCATA;33;0;;21/01/2019 15:53;ALPERCATA;;;3101805;;;C;;;4035;464600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;15;ALPESTRE;55;0;;21/01/2019 15:55;ALPESTRE;;;4300505;;;C;;;8509;896600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;2;ALPINOPOLIS;35;0;;21/01/2019 15:57;ALPINOPOLIS;;;3101904;;;C;;;4037;505300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;5;ALTA FLORESTA;66;0;;21/01/2019 15:59;ALTA FLORESTA;;;5100250;;;C;;;8987;58800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;11;ALTA FLORESTA D'OESTE;69;0;;21/01/2019 16:01;ALTA FLORESTA D'OESTE;;;1100015;;;C;;;33;76600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;1;ALTAIR;17;0;;21/01/2019 16:03;ALTAIR;;;3500907;;;C;;;6117;626800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;9;ALTAMIRA;93;0;;21/01/2019 15:48;ALTAMIRA;;;1500602;;;C;;;411;93900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;31;ALTAMIRA DO MARANHAO;98;0;;21/01/2019 15:50;ALTAMIRA DO MARANHAO;;;2100402;;;C;;;707;123500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;8;ALTAMIRA DO PARANA;42;0;;21/01/2019 15:52;ALTAMIRA DO PARANA;;;4100459;;;C;;;8455;754700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;21;ALTANEIRA;88;0;;21/01/2019 15:54;ALTANEIRA;;;2300606;;;C;;;1311;208000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;2;ALTEROSA;35;0;;21/01/2019 15:56;ALTEROSA;;;3102001;;;C;;;4039;505400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;10;ALTINHO;81;0;;21/01/2019 15:59;ALTINHO;;;2600807;;;C;;;2315;290300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;1;ALTINOPOLIS;16;0;;21/01/2019 16:01;ALTINOPOLIS;;;3501004;;;C;;;6119;664000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;24;ALTO ALEGRE;95;0;;21/01/2019 16:03;ALTO ALEGRE;;;1400050;;;C;;;305;88900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;1;ALTO ALEGRE;18;0;;21/01/2019 15:47;ALTO ALEGRE;;;3501103;;;C;;;6121;677700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;15;ALTO ALEGRE;54;0;;21/01/2019 15:50;ALTO ALEGRE;;;4300554;;;C;;;8495;48900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;31;ALTO ALEGRE DO MARANHAO;99;0;;21/01/2019 15:52;ALTO ALEGRE DO MARANHAO;;;2100436;;;C;;;106;155500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;31;ALTO ALEGRE DO PINDARE;98;0;;21/01/2019 15:54;ALTO ALEGRE DO PINDARE;;;2100477;;;C;;;108;155600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;11;ALTO ALEGRE DOS PARECIS;69;0;;21/01/2019 15:56;ALTO ALEGRE DOS PARECIS;;;1100379;;;C;;;2;213700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;5;ALTO ARAGUAIA;66;0;;21/01/2019 15:58;ALTO ARAGUAIA;;;5100300;;;C;;;9005;71600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;13;ALTO BELA VISTA;49;0;;21/01/2019 16:00;ALTO BELA VISTA;;;4200754;;;C;;;886;207000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;5;ALTO BOA VISTA;66;0;;21/01/2019 16:02;ALTO BOA VISTA;;;5100359;;;C;;;127;123200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;2;ALTO CAPARAO;32;0;;21/01/2019 15:47;ALTO CAPARAO;;;3102050;;;C;;;564;166900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;26;ALTO DO RODRIGUES;84;0;;21/01/2019 15:49;ALTO DO RODRIGUES;;;2400703;;;C;;;1613;217300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;15;ALTO FELIZ;51;0;;21/01/2019 15:51;ALTO FELIZ;;;4300570;;;C;;;6045;118300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;5;ALTO GARCAS;66;0;;21/01/2019 15:53;ALTO GARCAS;;;5100409;;;C;;;9007;71700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;4;ALTO HORIZONTE;62;0;;21/01/2019 15:55;ALTO HORIZONTE;;;5200555;;;C;;;85;12108;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;2;ALTO JEQUITIBA;33;0;;21/01/2019 15:58;ALTO JEQUITIBA;;;3153509;;;C;;;5069;483400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;23;ALTO LONGA;86;0;;21/01/2019 16:00;ALTO LONGA;;;2200301;;;C;;;1005;141900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;5;ALTO PARAGUAI;65;0;;21/01/2019 16:02;ALTO PARAGUAI;;;5100508;;;C;;;9009;64200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;11;ALTO PARAISO;69;0;;21/01/2019 16:04;ALTO PARAISO;;;1100403;;;C;;;675;103600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;8;ALTO PARAISO;46;0;;21/01/2019 15:48;ALTO PARAISO;;;4128625;;;C;;;5523;756606;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;4;ALTO PARAISO DE GOIAS;62;0;;21/01/2019 15:51;ALTO PARAISO DE GOIAS;;;5200605;;;C;;;9211;14000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;8;ALTO PARANA;44;0;;21/01/2019 15:53;ALTO PARANA;;;4100608;;;C;;;7409;790300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;31;ALTO PARNAIBA;99;0;;21/01/2019 15:55;ALTO PARNAIBA;;;2100501;;;C;;;709;137300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;8;ALTO PIQUIRI;44;0;;21/01/2019 15:57;ALTO PIQUIRI;;;4100707;;;C;;;7411;799800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;2;ALTO RIO DOCE;32;0;;21/01/2019 15:59;ALTO RIO DOCE;;;3102100;;;C;;;4041;485600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;16;ALTO RIO NOVO;27;0;;21/01/2019 16:01;ALTO RIO NOVO;;;3200359;;;C;;;5719;567300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;21;ALTO SANTO;88;0;;21/01/2019 16:03;ALTO SANTO;;;2300705;;;C;;;1313;185800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;5;ALTO TAQUARI;66;0;;21/01/2019 15:48;ALTO TAQUARI;;;5100607;;;C;;;9911;17700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;8;ALTONIA;44;0;;21/01/2019 15:50;ALTONIA;;;4100509;;;C;;;7951;799700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;23;ALTOS;86;0;;21/01/2019 15:52;ALTOS;;;2200400;;;C;;;1007;148600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;1;ALUMINIO;11;0;;21/01/2019 15:54;ALUMINIO;;;3501152;;;C;;;3065;80800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;18;ALVARAES;97;0;;21/01/2019 15:56;ALVARAES;;;1300029;;;C;;;289;85000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;2;ALVARENGA;33;0;;21/01/2019 15:58;ALVARENGA;;;3102209;;;C;;;4043;473300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;1;ALVARES FLORENCE;17;0;;21/01/2019 16:01;ALVARES FLORENCE;;;3501202;;;C;;;6123;625500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;1;ALVARES MACHADO;18;0;;21/01/2019 16:03;ALVARES MACHADO;;;3501301;;;C;;;6125;688600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;1;ALVARO DE CARVALHO;14;0;;21/01/2019 15:47;ALVARO DE CARVALHO;;;3501400;;;C;;;6127;684900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;1;ALVINLANDIA;14;0;;21/01/2019 15:49;ALVINLANDIA;;;3501509;;;C;;;6129;685000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;2;ALVINOPOLIS;31;0;;21/01/2019 15:51;ALVINOPOLIS;;;3102308;;;C;;;4045;543700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;14;ALVORADA;63;0;;21/01/2019 15:54;ALVORADA;;;1700707;;;C;;;9213;5900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;15;ALVORADA;51;0;;21/01/2019 15:56;ALVORADA;;;4300604;;;C;;;8511;849300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;2;ALVORADA DE MINAS;31;0;;21/01/2019 15:58;ALVORADA DE MINAS;;;3102407;;;C;;;4047;459000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;23;ALVORADA DO GURGUEIA;89;0;;21/01/2019 16:00;ALVORADA DO GURGUEIA;;;2200459;;;C;;;268;210500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;4;ALVORADA DO NORTE;62;0;;21/01/2019 16:02;ALVORADA DO NORTE;;;5200803;;;C;;;9215;15300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;8;ALVORADA DO SUL;43;0;;21/01/2019 15:47;ALVORADA DO SUL;;;4100806;;;C;;;7413;782000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;11;ALVORADA D'OESTE;69;0;;21/01/2019 15:49;ALVORADA D'OESTE;;;1100346;;;C;;;35;54500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;24;AMAJARI;95;0;;21/01/2019 15:51;AMAJARI;;;1400027;;;C;;;26;204100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;12;AMAMBAI;67;0;;21/01/2019 15:53;AMAMBAI;;;5000609;;;C;;;9011;49200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;28;AMAPA;96;0;;21/01/2019 15:55;AMAPA;;;1600105;;;C;;;601;117400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;31;AMAPA DO MARANHAO;98;0;;21/01/2019 15:57;AMAPA DO MARANHAO;;;2100550;;;C;;;110;155700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;8;AMAPORA;44;0;;21/01/2019 15:59;AMAPORA;;;4100905;;;C;;;7415;790400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;10;AMARAJI;81;0;;21/01/2019 16:02;AMARAJI;;;2600906;;;C;;;2317;300000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;15;AMARAL FERRADOR;51;0;;21/01/2019 16:04;AMARAL FERRADOR;;;4300638;;;C;;;8493;877000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;4;AMARALINA;62;0;;21/01/2019 15:48;AMARALINA;;;5200829;;;C;;;1054;151400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;23;AMARANTE;86;0;;21/01/2019 15:50;AMARANTE;;;2200509;;;C;;;1009;143800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;31;AMARANTE DO MARANHAO;99;0;;21/01/2019 15:52;AMARANTE DO MARANHAO;;;2100600;;;C;;;711;124900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;6;AMARGOSA;75;0;;21/01/2019 16:17;AMARGOSA;;;2901007;;;C;;;3319;372200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;18;AMATURA;97;0;;21/01/2019 16:20;AMATURA;;;1300060;;;C;;;291;79800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;6;AMELIA RODRIGUES;75;0;;21/01/2019 16:22;AMELIA RODRIGUES;;;2901106;;;C;;;3321;386000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;6;AMERICA DOURADA;74;0;;21/01/2019 16:24;AMERICA DOURADA;;;2901155;;;C;;;3071;342300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;1;AMERICANA;19;0;;21/01/2019 16:26;AMERICANA;;;3501608;;;C;;;6131;652400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;4;AMERICANO DO BRASIL;64;0;;21/01/2019 16:10;AMERICANO DO BRASIL;;;5200852;;;C;;;9661;23300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;1;AMERICO BRASILIENSE;16;0;;21/01/2019 16:13;AMERICO BRASILIENSE;;;3501707;;;C;;;6133;645400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;1;AMERICO DE CAMPOS;17;0;;21/01/2019 16:15;AMERICO DE CAMPOS;;;3501806;;;C;;;6135;625600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;15;AMETISTA DO SUL;55;0;;21/01/2019 16:17;AMETISTA DO SUL;;;4300646;;;C;;;5969;118400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;21;AMONTADA;88;0;;21/01/2019 16:19;AMONTADA;;;2300754;;;C;;;1587;161000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;4;AMORINOPOLIS;64;0;;21/01/2019 16:21;AMORINOPOLIS;;;5200902;;;C;;;9217;23400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;17;AMPARO;83;0;;21/01/2019 16:23;AMPARO;;;2500734;;;C;;;444;252201;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;1;AMPARO;19;0;;21/01/2019 16:25;AMPARO;;;3501905;;;C;;;6137;668700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;22;AMPARO DE SAO FRANCISCO;79;0;;21/01/2019 16:10;AMPARO DE SAO FRANCISCO;;;2800100;;;C;;;3101;323000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;2;AMPARO DO SERRA;31;0;;21/01/2019 16:12;AMPARO DO SERRA;;;3102506;;;C;;;4049;478600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;8;AMPERE;46;0;;21/01/2019 16:14;AMPERE;;;4101002;;;C;;;7417;764800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;19;ANADIA;82;0;;21/01/2019 16:16;ANADIA;;;2700201;;;C;;;2703;313000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;6;ANAGE;77;0;;21/01/2019 16:18;ANAGE;;;2901205;;;C;;;3323;376600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;8;ANAHY;45;0;;21/01/2019 16:21;ANAHY;;;4101051;;;C;;;5463;82800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;9;ANAJAS;91;0;;21/01/2019 16:23;ANAJAS;;;1500701;;;C;;;413;95700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;31;ANAJATUBA;98;0;;21/01/2019 16:25;ANAJATUBA;;;2100709;;;C;;;713;120300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;1;ANALANDIA;19;0;;21/01/2019 16:09;ANALANDIA;;;3502002;;;C;;;6139;650800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;18;ANAMA;97;0;;21/01/2019 16:11;ANAMA;;;1300086;;;C;;;293;85100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;14;ANANAS;63;0;;21/01/2019 16:14;ANANAS;;;1701002;;;C;;;9219;100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;9;ANANINDEUA;91;0;;21/01/2019 16:16;ANANINDEUA;;;1500800;;;C;;;415;115200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;4;ANAPOLIS;62;0;;21/01/2019 16:18;ANAPOLIS;;;5201108;;;C;;;9221;23500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;9;ANAPU;91;0;;21/01/2019 16:20;ANAPU;;;1500859;;;C;;;40;171800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;31;ANAPURUS;98;0;;21/01/2019 16:22;ANAPURUS;;;2100808;;;C;;;715;129900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;12;ANASTACIO;67;0;;21/01/2019 16:24;ANASTACIO;;;5000708;;;C;;;9013;55200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;12;ANAURILANDIA;67;0;;21/01/2019 16:26;ANAURILANDIA;;;5000807;;;C;;;9015;49300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;16;ANCHIETA;28;0;;21/01/2019 16:11;ANCHIETA;;;3200409;;;C;;;5607;584000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;13;ANCHIETA;49;0;;21/01/2019 16:13;ANCHIETA;;;4200804;;;C;;;8015;838100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;6;ANDARAI;75;0;;21/01/2019 16:15;ANDARAI;;;2901304;;;C;;;3325;344800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;8;ANDIRA;43;0;;21/01/2019 16:17;ANDIRA;;;4101101;;;C;;;7419;777200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;6;ANDORINHA;74;0;;21/01/2019 16:19;ANDORINHA;;;2901353;;;C;;;3255;30800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;2;ANDRADAS;35;0;;21/01/2019 16:21;ANDRADAS;;;3102605;;;C;;;4051;516500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;1;ANDRADINA;18;0;;21/01/2019 16:24;ANDRADINA;;;3502101;;;C;;;6141;671500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;15;ANDRE DA ROCHA;54;0;;21/01/2019 16:26;ANDRE DA ROCHA;;;4300661;;;C;;;8491;48700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;2;ANDRELANDIA;35;0;;21/01/2019 16:10;ANDRELANDIA;;;3102803;;;C;;;4055;524800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;1;ANGATUBA;15;0;;21/01/2019 16:12;ANGATUBA;;;3502200;;;C;;;6143;701500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;2;ANGELANDIA;33;0;;21/01/2019 16:14;ANGELANDIA;;;3102852;;;C;;;566;167000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;12;ANGELICA;67;0;;21/01/2019 16:17;ANGELICA;;;5000856;;;C;;;9169;49400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;10;ANGELIM;87;0;;21/01/2019 16:19;ANGELIM;;;2601003;;;C;;;2319;290400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
